League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Player,Player_Href,Player_Num,Nation,Pos,Age,Min,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Santos Laguna,Home,Emmanuel Echeverría,/en/players/a76ba9b4/Emmanuel-Echeverria,181,MEX,LB,20-144,90,3,3,1,1,1,2,2,100,0,3,0,3,1,4,1,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Santos Laguna,Home,Bruno Amione,/en/players/2df7cc43/Bruno-Amione,5,ARG,CB,22-053,90,0,0,0,0,0,0,1,0,1,2,1,1,1,1,3,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Santos Laguna,Home,Dória,/en/players/d28b4a9d/Doria,21,BRA,CB,29-109,90,0,0,0,0,0,0,1,0,1,2,2,0,0,0,4,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Santos Laguna,Home,Ismael Govea,/en/players/93ffd0e4/Ismael-Govea,3,MEX,RB,27-005,90,2,2,2,0,0,2,2,100,0,1,1,0,1,3,2,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Santos Laguna,Home,Carlos Acevedo,/en/players/0810e384/Carlos-Acevedo,1,MEX,GK,27-312,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Luis Amarilla,/en/players/fa66adb6/Luis-Amarilla,24,PAR,FW,28-184,90,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,1,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Édgar Yoel Bárcenas,/en/players/b39849eb/Edgar-Yoel-Barcenas,11,PAN,"LW,RM",30-125,78,1,1,1,0,0,0,2,0,2,1,0,1,0,1,0,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Brian Rubio,/en/players/1241ff67/Brian-Rubio,9,MEX,FW,27-108,12,1,0,1,0,0,1,1,100,0,0,0,0,0,1,0,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Ramiro Árciga,/en/players/61fa9b44/Ramiro-Arciga,208,MEX,RW,19-179,45,3,1,1,2,0,0,0,NA,0,4,0,4,1,4,0,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Alonso Escoboza,/en/players/6087c5c7/Alonso-Escoboza,17,MEX,"LM,LB",31-034,45,2,1,1,1,0,2,2,100,0,1,0,1,0,2,0,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Gustavo Del Prete,/en/players/839ac4ea/Gustavo-Del-Prete,32,ARG,AM,27-258,45,0,0,0,0,0,0,0,NA,0,2,0,2,0,0,0,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Sergio Adrián Flores,/en/players/b8776065/Sergio-Adrian-Flores,23,MEX,"DM,CM",29-013,45,1,1,0,1,0,0,0,NA,0,2,0,2,0,1,0,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Andres Montaño,/en/players/e5519e5e/Andres-Montano,22,MEX,"DM,CM",21-279,78,1,0,1,0,0,1,1,100,0,1,0,1,0,1,0,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Stiven Plaza,/en/players/f4b7f2ec/Stiven-Plaza,18,ECU,LM,24-351,12,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Jefferson Intriago,/en/players/656f6c17/Jefferson-Intriago,35,ECU,"CM,DM",27-266,90,0,0,0,0,0,0,1,0,1,0,0,0,3,3,1,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Salvador Rodríguez,/en/players/6ca7237c/Salvador-Rodriguez,12,MEX,LB,22-203,71,2,1,1,1,0,1,1,100,0,0,0,0,1,3,2,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Josué Colmán,/en/players/9603d928/Josue-Colman,8,PAR,"RM,LM",25-215,19,1,0,0,1,0,0,0,NA,0,0,0,0,0,1,0,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Ventura Alvarado,/en/players/4c219392/Ventura-Alvarado,31,USA,CB,31-193,90,3,1,1,2,0,0,2,0,2,1,1,0,1,4,2,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Facundo Almada,/en/players/cd60f3ce/Facundo-Almada,5,ARG,CB,25-230,90,0,0,0,0,0,0,3,0,3,1,1,0,2,2,1,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,José Madueña,/en/players/f8949b73/Jose-Maduena,33,MEX,RB,33-272,90,2,1,1,1,0,0,0,NA,0,0,0,0,1,3,0,0
Liga MX,2024-02-25,Liga MX (Clausura 2024 Regular Season),Santos Laguna,4-4-2,1,1.7,Bruno Amione · 54&rsquor;,2,0,Mazatlán,4-2-3-1,0,0.5,,2,0,https://fbref.com/en/matches/a8fee673/Santos-Laguna-Mazatlan-February-25-2024-Liga-MX,Mazatlán,Away,Hugo González Durán,/en/players/24c6fb79/Hugo-Gonzalez-Duran,13,MEX,GK,33-208,90,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Abraham Bass,/en/players/ea80aff9/Abraham-Bass,189,MEX,FW,22-189,64,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Mateo García,/en/players/62db2015/Mateo-Garcia,8,ARG,FW,27-157,26,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Christopher Trejo,/en/players/4154fa15/Christopher-Trejo,24,MEX,FW,24-074,57,1,0,0,0,1,0,0,NA,0,0,0,0,0,1,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Jordy Caicedo,/en/players/7fcb27d8/Jordy-Caicedo,23,ECU,FW,26-088,33,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,2,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Raymundo Fulgencio,/en/players/27b6a658/Raymundo-Fulgencio,7,MEX,LM,24-002,89,1,1,1,0,0,0,0,NA,0,3,0,3,0,1,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Jorge Guzmán,/en/players/43837597/Jorge-Guzman,209,MEX,LM,20-063,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Edgar Zaldívar,/en/players/9fdcb346/Edgar-Zaldivar,6,MEX,CM,27-120,90,5,2,3,2,0,3,4,75,1,0,0,0,1,6,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Aldo Rocha,/en/players/2b757c6a/Aldo-Rocha,26,MEX,CM,31-100,90,2,0,1,1,0,1,2,50,1,0,0,0,0,2,1,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Augusto Solari,/en/players/3ca6106c/Augusto-Solari,22,ARG,RM,32-042,57,1,1,0,1,0,0,2,0,2,2,0,2,2,3,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Jhon Murillo,/en/players/0d93febc/Jhon-Murillo,15,VEN,RM,28-085,33,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,José Lozano,/en/players/9ab0b080/Jose-Lozano,17,MEX,LB,25-132,90,0,0,0,0,0,0,0,NA,0,1,0,1,1,1,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Hugo Nervo,/en/players/6afd25e6/Hugo-Nervo,2,ARG,CB,33-039,90,0,0,0,0,0,0,1,0,1,4,4,0,3,3,4,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Gaddi Aguirre,/en/players/a566d3a2/Gaddi-Aguirre,13,MEX,CB,27-320,90,1,1,1,0,0,1,1,100,0,1,1,0,0,1,1,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Idekel Domínguez,/en/players/772b54a0/Idekel-Dominguez,3,MEX,RB,23-257,90,3,2,1,2,0,1,2,50,1,2,0,2,3,6,2,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Atlas,Home,Camilo Vargas,/en/players/004e3d0f/Camilo-Vargas,12,COL,GK,34-342,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Guillermo Martínez Ayala,/en/players/59146354/Guillermo-Martinez-Ayala,9,MEX,FW,28-336,58,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Ali Ávila,/en/players/9127eb4e/Ali-Avila,19,MEX,FW,20-144,32,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Eduardo Salvio,/en/players/5f424f35/Eduardo-Salvio,10,ARG,"LW,FW",33-216,90,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,1,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Leonardo Suárez,/en/players/25c72b36/Leonardo-Suarez,32,ARG,RW,27-321,73,1,1,0,1,0,0,0,NA,0,2,0,2,1,2,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Adrián Aldrete,/en/players/cd5453d5/Adrian-Aldrete,16,MEX,"LB,RW",35-245,17,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Piero Quispe,/en/players/27343cb1/Piero-Quispe,27,PER,CM,22-184,90,4,3,0,3,1,0,1,0,1,1,0,1,1,5,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,José Caicedo,/en/players/4b583a34/Jose-Caicedo,18,COL,CM,21-267,90,1,1,0,1,0,0,2,0,2,2,1,1,3,4,2,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Ulises Rivas,/en/players/4624df7c/Ulises-Rivas,15,MEX,"CM,RM",28-020,89,3,3,2,1,0,0,2,0,2,2,0,2,0,3,1,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Rodrigo López,/en/players/99f03afd/Rodrigo-Lopez,7,MEX,RM,22-094,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Pablo Monroy,/en/players/b8d4f461/Pablo-Monroy,13,MEX,LB,21-207,58,1,0,0,1,0,1,1,100,0,1,0,1,1,2,2,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Robert Ergas,/en/players/b7cdda99/Robert-Ergas,22,URU,"LM,LB",26-030,32,1,1,0,1,0,0,1,0,1,0,0,0,1,2,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Lisandro Magallán,/en/players/01a49bd2/Lisandro-Magallan,4,ARG,CB,30-140,90,2,2,0,2,0,0,1,0,1,0,0,0,2,4,7,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Nathan Silva,/en/players/369d907c/Nathan-Silva,6,BRA,CB,26-284,90,2,1,2,0,0,1,2,50,1,1,1,0,2,4,4,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Jesús Rivas,/en/players/88a5e694/Jesus-Rivas,189,MEX,RB,21-108,73,4,2,2,1,1,2,4,50,2,1,0,1,3,7,2,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Carlos Gutiérrez,/en/players/6bd1f932/Carlos-Gutierrez,11,MEX,RB,25-009,17,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0
Liga MX,2024-02-14,Liga MX (Clausura 2024 Regular Season),Atlas,4-4-2,0,0.4,,0,0,Pumas UNAM,4-5-1,0,0.5,Gil Alcalá · 82&rsquor;,2,1,https://fbref.com/en/matches/2681f9a4/Atlas-Pumas-UNAM-February-14-2024-Liga-MX,Pumas UNAM,Away,Julio José González,/en/players/0124a43a/Julio-Jose-Gonzalez,1,MEX,GK,32-297,90,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0
Liga MX,2024-02-20,Liga MX (Clausura 2024 Regular Season),Puebla,5-3-2,1,0.3,Pablo González Díaz · 13&rsquor;,4,0,Pachuca,4-2-3-1,4,2.1,Sergio Barreto · 5&rsquor; Alán Bautista · 56&rsquor; Erick Sánchez · 66&rsquor; Alán Bautista · 90+6&rsquor;,2,0,https://fbref.com/en/matches/e6cd2eb5/Puebla-Pachuca-February-20-2024-Liga-MX,Puebla,Home,Lucas Cavallini,/en/players/dd8de641/Lucas-Cavallini,9,CAN,FW,31-054,75,0,0,0,0,0,0,0,NA,0,1,0,1,0,0,0,0
Liga MX,2024-02-20,Liga MX (Clausura 2024 Regular Season),Puebla,5-3-2,1,0.3,Pablo González Díaz · 13&rsquor;,4,0,Pachuca,4-2-3-1,4,2.1,Sergio Barreto · 5&rsquor; Alán Bautista · 56&rsquor; Erick Sánchez · 66&rsquor; Alán Bautista · 90+6&rsquor;,2,0,https://fbref.com/en/matches/e6cd2eb5/Puebla-Pachuca-February-20-2024-Liga-MX,Puebla,Home,Miguel Sansores,/en/players/67f2c5a5/Miguel-Sansores,27,MEX,FW,32-298,15,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0
Liga MX,2024-02-20,Liga MX (Clausura 2024 Regular Season),Puebla,5-3-2,1,0.3,Pablo González Díaz · 13&rsquor;,4,0,Pachuca,4-2-3-1,4,2.1,Sergio Barreto · 5&rsquor; Alán Bautista · 56&rsquor; Erick Sánchez · 66&rsquor; Alán Bautista · 90+6&rsquor;,2,0,https://fbref.com/en/matches/e6cd2eb5/Puebla-Pachuca-February-20-2024-Liga-MX,Puebla,Home,Santiago Ormeño,/en/players/80c755a4/Santiago-Ormeno,17,PER,FW,30-016,90,1,1,0,1,0,1,1,100,0,1,0,1,0,1,0,0
Liga MX,2024-02-20,Liga MX (Clausura 2024 Regular Season),Puebla,5-3-2,1,0.3,Pablo González Díaz · 13&rsquor;,4,0,Pachuca,4-2-3-1,4,2.1,Sergio Barreto · 5&rsquor; Alán Bautista · 56&rsquor; Erick Sánchez · 66&rsquor; Alán Bautista · 90+6&rsquor;,2,0,https://fbref.com/en/matches/e6cd2eb5/Puebla-Pachuca-February-20-2024-Liga-MX,Puebla,Home,Pablo González Díaz,/en/players/1ab588a6/Pablo-Gonzalez-Diaz,6,MEX,CM,31-228,86,1,0,0,1,0,1,1,100,0,1,0,1,1,2,0,0
